x,y,sigxx,sigyy,sigxy,ux,vy
0.7, 0.98, -1.20101e+07, -3.00013e+06, 2068.86, -0.00167237, 0.000378031
0.72, -1, -1.20636e+07, -2.89344e+06, -61.6683, -0.00170813, -9.44771e-26
0.72, -0.98, -1.20637e+07, -2.89381e+06, -7269.06, -0.00170816, 4.14299e-06
0.72, -0.96, -1.20641e+07, -2.89382e+06, -14658.9, -0.00170824, 8.28604e-06
0.72, -0.94, -1.20648e+07, -2.89434e+06, -22126.5, -0.00170838, 1.24291e-05
0.72, -0.92, -1.20658e+07, -2.8948e+06, -29644.1, -0.00170857, 1.65718e-05
0.72, -0.9, -1.20671e+07, -2.8952e+06, -37211.9, -0.00170881, 2.07147e-05
0.72, -0.88, -1.20684e+07, -2.89638e+06, -44974.9, -0.00170912, 2.48579e-05
0.72, -0.86, -1.20703e+07, -2.89687e+06, -52754.2, -0.00170948, 2.90009e-05
0.72, -0.84, -1.20719e+07, -2.89746e+06, -61238.5, -0.00170989, 3.31438e-05
0.72, -0.82, -1.20738e+07, -2.89808e+06, -69902.5, -0.00171036, 3.7286e-05
0.72, -0.8, -1.20761e+07, -2.89947e+06, -78272.8, -0.00171088, 4.14277e-05
0.72, -0.78, -1.20783e+07, -2.90107e+06, -86859.1, -0.00171146, 4.55694e-05
0.72, -0.76, -1.20803e+07, -2.90344e+06, -96241.5, -0.0017121, 4.97097e-05
0.72, -0.74, -1.20831e+07, -2.90443e+06, -105866, -0.00171279, 5.38486e-05
0.72, -0.72, -1.20853e+07, -2.90679e+06, -115940, -0.00171354, 5.79863e-05
0.72, -0.7, -1.20874e+07, -2.90943e+06, -126122, -0.00171434, 6.21209e-05
0.72, -0.68, -1.20899e+07, -2.91209e+06, -136919, -0.0017152, 6.62528e-05
0.72, -0.66, -1.20921e+07, -2.91534e+06, -147574, -0.00171612, 7.03808e-05
0.72, -0.64, -1.20934e+07, -2.91908e+06, -158480, -0.00171708, 7.45044e-05
0.72, -0.62, -1.20943e+07, -2.9226e+06, -169817, -0.00171811, 7.86218e-05
0.72, -0.6, -1.20948e+07, -2.92732e+06, -181324, -0.00171918, 8.27334e-05
0.72, -0.58, -1.20948e+07, -2.93275e+06, -193066, -0.00172031, 8.68361e-05
0.72, -0.56, -1.20941e+07, -2.93704e+06, -205402, -0.00172148, 9.09292e-05
0.72, -0.54, -1.20925e+07, -2.94342e+06, -216845, -0.00172271, 9.50116e-05
0.72, -0.52, -1.20907e+07, -2.94984e+06, -228402, -0.00172398, 9.908e-05
0.72, -0.5, -1.20865e+07, -2.95659e+06, -240685, -0.00172529, 0.000103133
0.72, -0.48, -1.20818e+07, -2.96517e+06, -252116, -0.00172665, 0.000107169
0.72, -0.46, -1.2076e+07, -2.97494e+06, -262953, -0.00172804, 0.000111184
0.72, -0.44, -1.20699e+07, -2.98555e+06, -272822, -0.00172946, 0.000115178
0.72, -0.42, -1.20617e+07, -2.9973e+06, -281611, -0.00173091, 0.000119145
0.72, -0.4, -1.20516e+07, -3.00864e+06, -290776, -0.00173238, 0.000123086
0.72, -0.38, -1.20411e+07, -3.02186e+06, -297873, -0.00173387, 0.000126995
0.72, -0.36, -1.2028e+07, -3.03535e+06, -304259, -0.00173537, 0.00013087
0.72, -0.34, -1.2014e+07, -3.04982e+06, -309085, -0.00173687, 0.000134709
0.72, -0.32, -1.19988e+07, -3.06606e+06, -311426, -0.00173836, 0.000138509
0.72, -0.3, -1.1984e+07, -3.08254e+06, -313234, -0.00173983, 0.000142267
0.72, -0.28, -1.19646e+07, -3.09918e+06, -310794, -0.00174129, 0.000145982
0.72, -0.26, -1.19446e+07, -3.11576e+06, -308281, -0.0017427, 0.000149651
0.72, -0.24, -1.19261e+07, -3.13397e+06, -301037, -0.00174407, 0.000153273
0.72, -0.22, -1.19069e+07, -3.1521e+06, -292895, -0.00174539, 0.000156847
0.72, -0.2, -1.18895e+07, -3.17067e+06, -280136, -0.00174663, 0.000160375
0.72, -0.18, -1.18718e+07, -3.18921e+06, -266104, -0.0017478, 0.000163854
0.72, -0.16, -1.18538e+07, -3.20563e+06, -248452, -0.00174888, 0.000167288
0.72, -0.14, -1.18356e+07, -3.22083e+06, -229035, -0.00174986, 0.000170678
0.72, -0.12, -1.18188e+07, -3.23594e+06, -207044, -0.00175073, 0.000174028
0.72, -0.1, -1.18057e+07, -3.2489e+06, -183395, -0.00175148, 0.00017734
0.72, -0.08, -1.17902e+07, -3.25979e+06, -156139, -0.0017521, 0.000180621
0.72, -0.06, -1.17814e+07, -3.26887e+06, -128764, -0.00175259, 0.000183873
0.72, -0.04, -1.1776e+07, -3.27713e+06, -97458.9, -0.00175294, 0.000187104
0.72, -0.02, -1.17726e+07, -3.28193e+06, -68924.8, -0.00175314, 0.000190319
0.72, 0, -1.17703e+07, -3.28621e+06, -36983.1, -0.0017532, 0.000193525
0.72, 0.02, -1.1773e+07, -3.28415e+06, -5165.65, -0.00175311, 0.000196729
0.72, 0.04, -1.17778e+07, -3.28322e+06, 24320.5, -0.00175286, 0.000199937
0.72, 0.06, -1.17871e+07, -3.27854e+06, 55844.5, -0.00175248, 0.000203156
0.72, 0.08, -1.17932e+07, -3.27203e+06, 82550.2, -0.00175195, 0.000206391
0.72, 0.1, -1.18065e+07, -3.26247e+06, 109736, -0.00175128, 0.00020965
0.72, 0.12, -1.18202e+07, -3.25203e+06, 133356, -0.00175048, 0.000212935
0.72, 0.14, -1.18371e+07, -3.24004e+06, 155273, -0.00174957, 0.000216254
0.72, 0.16, -1.18554e+07, -3.22747e+06, 174424, -0.00174853, 0.000219608
0.72, 0.18, -1.18737e+07, -3.21344e+06, 191833, -0.0017474, 0.000223001
0.72, 0.2, -1.18917e+07, -3.19798e+06, 205798, -0.00174616, 0.000226435
0.72, 0.22, -1.19097e+07, -3.18211e+06, 218239, -0.00174485, 0.000229912
0.72, 0.24, -1.19297e+07, -3.16739e+06, 226258, -0.00174346, 0.00023343
0.72, 0.26, -1.19498e+07, -3.15271e+06, 233194, -0.00174201, 0.000236992
0.72, 0.28, -1.19678e+07, -3.13783e+06, 235789, -0.0017405, 0.000240596
0.72, 0.3, -1.19852e+07, -3.12306e+06, 237968, -0.00173895, 0.00024424
0.72, 0.32, -1.19998e+07, -3.10914e+06, 236559, -0.00173737, 0.000247923
0.72, 0.34, -1.20145e+07, -3.09533e+06, 234362, -0.00173576, 0.000251642
0.72, 0.36, -1.20284e+07, -3.08378e+06, 229389, -0.00173413, 0.000255396
0.72, 0.38, -1.20429e+07, -3.07334e+06, 222581, -0.0017325, 0.000259181
0.72, 0.4, -1.20542e+07, -3.06266e+06, 215305, -0.00173086, 0.000262994
0.72, 0.42, -1.20629e+07, -3.05352e+06, 206814, -0.00172922, 0.000266834
0.72, 0.44, -1.20696e+07, -3.04514e+06, 197966, -0.00172759, 0.000270696
0.72, 0.46, -1.20756e+07, -3.03787e+06, 187505, -0.00172598, 0.000274579
0.72, 0.48, -1.20808e+07, -3.03043e+06, 177082, -0.00172438, 0.000278479
0.72, 0.5, -1.2084e+07, -3.02444e+06, 166562, -0.0017228, 0.000282393
0.72, 0.52, -1.20869e+07, -3.01978e+06, 154983, -0.00172124, 0.00028632
0.72, 0.54, -1.20882e+07, -3.01522e+06, 143796, -0.0017197, 0.000290256
0.72, 0.56, -1.20886e+07, -3.01155e+06, 132595, -0.0017182, 0.000294201
0.72, 0.58, -1.20884e+07, -3.00842e+06, 121798, -0.00171672, 0.000298152
0.72, 0.6, -1.20873e+07, -3.00601e+06, 111220, -0.00171526, 0.000302108
0.72, 0.62, -1.20849e+07, -3.00442e+06, 100748, -0.00171384, 0.000306066
0.72, 0.64, -1.20823e+07, -3.00163e+06, 91109.7, -0.00171244, 0.000310025
0.72, 0.66, -1.20797e+07, -3.00129e+06, 81607.8, -0.00171107, 0.000313985
0.72, 0.68, -1.20769e+07, -3.00056e+06, 72515.7, -0.00170972, 0.000317944
0.72, 0.7, -1.20721e+07, -2.99981e+06, 64443, -0.0017084, 0.000321902
0.72, 0.72, -1.20672e+07, -2.99902e+06, 56198.2, -0.00170711, 0.000325858
0.72, 0.74, -1.20626e+07, -2.99905e+06, 48764.7, -0.00170584, 0.00032981
0.72, 0.76, -1.20582e+07, -2.99898e+06, 41928.2, -0.00170459, 0.00033376
0.72, 0.78, -1.20535e+07, -2.99963e+06, 36371.2, -0.00170336, 0.000337706
0.72, 0.8, -1.20493e+07, -2.99921e+06, 31319.9, -0.00170215, 0.000341648
0.72, 0.82, -1.20446e+07, -2.99915e+06, 26482.3, -0.00170096, 0.000345586
0.72, 0.84, -1.20398e+07, -2.99913e+06, 21502.9, -0.00169978, 0.00034952
0.72, 0.86, -1.20345e+07, -2.99973e+06, 17544.1, -0.00169862, 0.00035345
0.72, 0.88, -1.20299e+07, -3.00005e+06, 14185.1, -0.00169748, 0.000357376
0.72, 0.9, -1.20256e+07, -3.00005e+06, 10995, -0.00169634, 0.000361298
0.72, 0.92, -1.20211e+07, -3.00009e+06, 8562.41, -0.00169521, 0.000365217
0.72, 0.94, -1.20164e+07, -3.00034e+06, 6206.2, -0.0016941, 0.000369131
0.72, 0.96, -1.20123e+07, -3.00031e+06, 4212.24, -0.00169299, 0.000373043
0.72, 0.98, -1.2008e+07, -3.0002e+06, 2156.01, -0.00169189, 0.000376951
0.74, -1, -1.20563e+07, -2.88093e+06, -99.2657, -0.00172783, -7.8851e-26
0.74, -0.98, -1.20564e+07, -2.88129e+06, -7306.65, -0.00172785, 4.16038e-06
0.74, -0.96, -1.20567e+07, -2.88159e+06, -14420.4, -0.00172794, 8.32035e-06
0.74, -0.94, -1.20575e+07, -2.88174e+06, -21594.6, -0.00172807, 1.24802e-05
0.74, -0.92, -1.20583e+07, -2.88241e+06, -28877.6, -0.00172827, 1.664e-05
0.74, -0.9, -1.20594e+07, -2.88333e+06, -36381.5, -0.00172852, 2.07989e-05
0.74, -0.88, -1.20608e+07, -2.88463e+06, -44173.9, -0.00172882, 2.49575e-05
0.74, -0.86, -1.20622e+07, -2.88633e+06, -52070.3, -0.00172918, 2.91146e-05
0.74, -0.84, -1.20639e+07, -2.88684e+06, -60102.3, -0.0017296, 3.32705e-05
0.74, -0.82, -1.20655e+07, -2.88803e+06, -67977.1, -0.00173007, 3.74255e-05
0.74, -0.8, -1.20674e+07, -2.89065e+06, -76462.3, -0.00173059, 4.15786e-05
0.74, -0.78, -1.20696e+07, -2.89246e+06, -85264.5, -0.00173118, 4.57303e-05
0.74, -0.76, -1.20715e+07, -2.89483e+06, -94647, -0.00173182, 4.9879e-05
0.74, -0.74, -1.20733e+07, -2.89759e+06, -103491, -0.00173251, 5.40242e-05
0.74, -0.72, -1.20753e+07, -2.90058e+06, -113297, -0.00173326, 5.81658e-05
0.74, -0.7, -1.20774e+07, -2.90322e+06, -123132, -0.00173407, 6.23042e-05
0.74, -0.68, -1.20789e+07, -2.90792e+06, -133190, -0.00173493, 6.64375e-05
0.74, -0.66, -1.2081e+07, -2.91128e+06, -143614, -0.00173584, 7.05645e-05
0.74, -0.64, -1.2082e+07, -2.91587e+06, -154400, -0.00173681, 7.46859e-05
0.74, -0.62, -1.20826e+07, -2.9209e+06, -165291, -0.00173783, 7.8798e-05
0.74, -0.6, -1.2083e+07, -2.92573e+06, -176805, -0.0017389, 8.29021e-05
0.74, -0.58, -1.20834e+07, -2.93257e+06, -187615, -0.00174002, 8.69952e-05
0.74, -0.56, -1.20825e+07, -2.94056e+06, -198425, -0.00174119, 9.1077e-05
0.74, -0.54, -1.2081e+07, -2.94698e+06, -209822, -0.00174241, 9.51447e-05
0.74, -0.52, -1.2079e+07, -2.95448e+06, -220705, -0.00174367, 9.91982e-05
0.74, -0.5, -1.2076e+07, -2.96276e+06, -231303, -0.00174497, 0.000103233
0.74, -0.48, -1.20713e+07, -2.97141e+06, -242753, -0.00174631, 0.000107249
0.74, -0.46, -1.20664e+07, -2.98208e+06, -253057, -0.00174769, 0.000111243
0.74, -0.44, -1.20596e+07, -2.99441e+06, -261633, -0.00174909, 0.000115214
0.74, -0.42, -1.20525e+07, -3.00662e+06, -270202, -0.00175051, 0.000119158
0.74, -0.4, -1.20439e+07, -3.01954e+06, -277651, -0.00175196, 0.000123073
0.74, -0.38, -1.2034e+07, -3.03289e+06, -284368, -0.00175342, 0.000126957
0.74, -0.36, -1.20235e+07, -3.04751e+06, -289613, -0.00175488, 0.000130807
0.74, -0.34, -1.20107e+07, -3.06224e+06, -293636, -0.00175635, 0.00013462
0.74, -0.32, -1.19973e+07, -3.07812e+06, -295405, -0.0017578, 0.000138395
0.74, -0.3, -1.19827e+07, -3.09481e+06, -295846, -0.00175923, 0.00014213
0.74, -0.28, -1.19685e+07, -3.11191e+06, -293761, -0.00176064, 0.000145822
0.74, -0.26, -1.19504e+07, -3.129e+06, -290082, -0.00176201, 0.000149471
0.74, -0.24, -1.19368e+07, -3.14733e+06, -283567, -0.00176334, 0.000153075
0.74, -0.22, -1.19196e+07, -3.16526e+06, -274555, -0.00176461, 0.000156634
0.74, -0.2, -1.19039e+07, -3.18272e+06, -263244, -0.00176581, 0.000160148
0.74, -0.18, -1.18877e+07, -3.20009e+06, -249263, -0.00176693, 0.000163618
0.74, -0.16, -1.18725e+07, -3.21635e+06, -233243, -0.00176797, 0.000167046
0.74, -0.14, -1.18558e+07, -3.23086e+06, -213942, -0.0017689, 0.000170432
0.74, -0.12, -1.18398e+07, -3.24396e+06, -193321, -0.00176974, 0.000173781
0.74, -0.1, -1.18277e+07, -3.2558e+06, -169809, -0.00177045, 0.000177096
0.74, -0.08, -1.18166e+07, -3.2673e+06, -145522, -0.00177105, 0.000180381
0.74, -0.06, -1.18101e+07, -3.2763e+06, -119056, -0.00177151, 0.00018364
0.74, -0.04, -1.18057e+07, -3.28449e+06, -92077.8, -0.00177184, 0.000186878
0.74, -0.02, -1.18024e+07, -3.28905e+06, -64343, -0.00177203, 0.000190104
0.74, 0, -1.17997e+07, -3.29295e+06, -36168.5, -0.00177209, 0.000193319
0.74, 0.02, -1.18036e+07, -3.29287e+06, -7221.23, -0.00177199, 0.000196532
0.74, 0.04, -1.18078e+07, -3.29212e+06, 21776, -0.00177176, 0.000199748
0.74, 0.06, -1.18123e+07, -3.28627e+06, 48242.2, -0.00177139, 0.000202974
0.74, 0.08, -1.18174e+07, -3.28016e+06, 74628, -0.00177088, 0.000206214
0.74, 0.1, -1.18283e+07, -3.27151e+06, 99166.9, -0.00177024, 0.000209474
0.74, 0.12, -1.18409e+07, -3.2624e+06, 122523, -0.00176948, 0.000212758
0.74, 0.14, -1.18571e+07, -3.25246e+06, 142946, -0.0017686, 0.000216072
0.74, 0.16, -1.18741e+07, -3.2411e+06, 162286, -0.0017676, 0.000219417
0.74, 0.18, -1.18893e+07, -3.22787e+06, 177903, -0.00176651, 0.000222798
0.74, 0.2, -1.19055e+07, -3.21363e+06, 191761, -0.00176532, 0.000226216
0.74, 0.22, -1.1921e+07, -3.19912e+06, 202349, -0.00176405, 0.000229673
0.74, 0.24, -1.19389e+07, -3.18453e+06, 211192, -0.0017627, 0.000233168
0.74, 0.26, -1.19544e+07, -3.17035e+06, 217664, -0.00176129, 0.000236704
0.74, 0.28, -1.19716e+07, -3.15567e+06, 221387, -0.00175983, 0.000240278
0.74, 0.3, -1.19854e+07, -3.14161e+06, 223524, -0.00175832, 0.000243891
0.74, 0.32, -1.19996e+07, -3.12763e+06, 223050, -0.00175677, 0.00024754
0.74, 0.34, -1.20112e+07, -3.11406e+06, 221671, -0.0017552, 0.000251224
0.74, 0.36, -1.20245e+07, -3.1024e+06, 217157, -0.00175361, 0.000254941
0.74, 0.38, -1.20356e+07, -3.09088e+06, 212451, -0.001752, 0.000258689
0.74, 0.4, -1.20456e+07, -3.0802e+06, 205775, -0.00175039, 0.000262464
0.74, 0.42, -1.20535e+07, -3.07076e+06, 197868, -0.00174878, 0.000266266
0.74, 0.44, -1.20602e+07, -3.06221e+06, 189101, -0.00174717, 0.00027009
0.74, 0.46, -1.20662e+07, -3.05372e+06, 180387, -0.00174557, 0.000273935
0.74, 0.48, -1.20709e+07, -3.04565e+06, 170354, -0.00174398, 0.000277799
0.74, 0.5, -1.2074e+07, -3.03943e+06, 160011, -0.00174242, 0.000281678
0.74, 0.52, -1.2076e+07, -3.03272e+06, 150104, -0.00174087, 0.000285571
0.74, 0.54, -1.2077e+07, -3.0281e+06, 139366, -0.00173934, 0.000289476
0.74, 0.56, -1.20779e+07, -3.02326e+06, 129126, -0.00173783, 0.00029339
0.74, 0.58, -1.20779e+07, -3.0198e+06, 118894, -0.00173635, 0.000297311
0.74, 0.6, -1.20776e+07, -3.01658e+06, 108473, -0.0017349, 0.000301239
0.74, 0.62, -1.2075e+07, -3.01345e+06, 98816.3, -0.00173347, 0.000305171
0.74, 0.64, -1.20725e+07, -3.01031e+06, 89159.1, -0.00173207, 0.000309107
0.74, 0.66, -1.207e+07, -3.0089e+06, 79945.2, -0.0017307, 0.000313045
0.74, 0.68, -1.20677e+07, -3.00682e+06, 71340.6, -0.00172935, 0.000316984
0.74, 0.7, -1.20634e+07, -3.00583e+06, 63228.2, -0.00172802, 0.000320924
0.74, 0.72, -1.20594e+07, -3.0048e+06, 55700.9, -0.00172672, 0.000324862
0.74, 0.74, -1.2056e+07, -3.00347e+06, 48641.1, -0.00172544, 0.0003288
0.74, 0.76, -1.20515e+07, -3.00355e+06, 42078.8, -0.00172419, 0.000332737
0.74, 0.78, -1.20478e+07, -3.00281e+06, 36186.7, -0.00172295, 0.00033667
0.74, 0.8, -1.20441e+07, -3.0021e+06, 30378.7, -0.00172173, 0.000340603
0.74, 0.82, -1.20395e+07, -3.00193e+06, 25966.4, -0.00172054, 0.000344532
0.74, 0.84, -1.20349e+07, -3.00176e+06, 21554.1, -0.00171935, 0.000348458
0.74, 0.86, -1.20312e+07, -3.00105e+06, 17816, -0.00171818, 0.000352381
0.74, 0.88, -1.2027e+07, -3.00105e+06, 14148.9, -0.00171703, 0.000356302
0.74, 0.9, -1.20227e+07, -3.00105e+06, 10754.3, -0.00171588, 0.00036022
0.74, 0.92, -1.20182e+07, -3.00105e+06, 8381.93, -0.00171475, 0.000364135
0.74, 0.94, -1.20143e+07, -3.00042e+06, 6107.18, -0.00171362, 0.000368047
0.74, 0.96, -1.20101e+07, -3.00028e+06, 4147.39, -0.00171251, 0.000371956
0.74, 0.98, -1.20059e+07, -3.00015e+06, 2139.38, -0.0017114, 0.000375863
0.76, -1, -1.20492e+07, -2.86762e+06, -116.716, -0.00174752, -7.82745e-26
0.76, -0.98, -1.20493e+07, -2.86791e+06, -6924.36, -0.00174755, 4.17869e-06
0.76, -0.96, -1.20496e+07, -2.86803e+06, -13954.1, -0.00174763, 8.35758e-06
0.76, -0.94, -1.20502e+07, -2.86895e+06, -20916, -0.00174777, 1.25358e-05
0.76, -0.92, -1.20511e+07, -2.86951e+06, -28174.8, -0.00174796, 1.67131e-05
0.76, -0.9, -1.2052e+07, -2.87098e+06, -35556.8, -0.00174821, 2.08892e-05
0.76, -0.88, -1.20531e+07, -2.87264e+06, -42846.8, -0.00174852, 2.50636e-05
0.76, -0.86, -1.20545e+07, -2.87422e+06, -50452.6, -0.00174888, 2.92368e-05
0.76, -0.84, -1.20559e+07, -2.87608e+06, -58200.3, -0.0017493, 3.3408e-05
0.76, -0.82, -1.20576e+07, -2.87676e+06, -65936.7, -0.00174977, 3.75767e-05
0.76, -0.8, -1.20591e+07, -2.88061e+06, -74536.9, -0.0017503, 4.17421e-05
0.76, -0.78, -1.20608e+07, -2.88367e+06, -82779.5, -0.00175088, 4.59036e-05
0.76, -0.76, -1.20628e+07, -2.88583e+06, -91111.1, -0.00175152, 5.00618e-05
0.76, -0.74, -1.20644e+07, -2.88912e+06, -100118, -0.00175222, 5.42164e-05
0.76, -0.72, -1.20656e+07, -2.8936e+06, -109826, -0.00175297, 5.83646e-05
0.76, -0.7, -1.20673e+07, -2.89731e+06, -119677, -0.00175378, 6.25071e-05
0.76, -0.68, -1.20688e+07, -2.90201e+06, -129735, -0.00175464, 6.66425e-05
0.76, -0.66, -1.20704e+07, -2.90681e+06, -139355, -0.00175555, 7.07699e-05
0.76, -0.64, -1.20714e+07, -2.91265e+06, -149373, -0.00175652, 7.48888e-05
0.76, -0.62, -1.20723e+07, -2.91803e+06, -159601, -0.00175753, 7.89979e-05
0.76, -0.6, -1.20728e+07, -2.92547e+06, -169989, -0.0017586, 8.30965e-05
0.76, -0.58, -1.20733e+07, -2.93289e+06, -180487, -0.00175972, 8.71822e-05
0.76, -0.56, -1.20718e+07, -2.94127e+06, -191390, -0.00176088, 9.1254e-05
0.76, -0.54, -1.20703e+07, -2.94993e+06, -201981, -0.00176209, 9.53094e-05
0.76, -0.52, -1.20677e+07, -2.95899e+06, -212089, -0.00176334, 9.93478e-05
0.76, -0.5, -1.20652e+07, -2.96801e+06, -222208, -0.00176463, 0.000103366
0.76, -0.48, -1.20619e+07, -2.97832e+06, -231740, -0.00176595, 0.000107365
0.76, -0.46, -1.20578e+07, -2.98946e+06, -240906, -0.00176731, 0.00011134
0.76, -0.44, -1.20528e+07, -3.00266e+06, -249545, -0.00176869, 0.000115289
0.76, -0.42, -1.20453e+07, -3.01552e+06, -257346, -0.0017701, 0.000119211
0.76, -0.4, -1.20373e+07, -3.02934e+06, -263981, -0.00177152, 0.000123103
0.76, -0.38, -1.20281e+07, -3.04333e+06, -270228, -0.00177295, 0.000126962
0.76, -0.36, -1.20189e+07, -3.0589e+06, -274823, -0.00177438, 0.000130788
0.76, -0.34, -1.20083e+07, -3.07473e+06, -277541, -0.00177581, 0.000134577
0.76, -0.32, -1.19954e+07, -3.09047e+06, -279261, -0.00177723, 0.000138328
0.76, -0.3, -1.19832e+07, -3.10737e+06, -278560, -0.00177863, 0.00014204
0.76, -0.28, -1.19691e+07, -3.12449e+06, -276491, -0.00177999, 0.000145711
0.76, -0.26, -1.19569e+07, -3.14224e+06, -272121, -0.00178133, 0.000149339
0.76, -0.24, -1.19436e+07, -3.16057e+06, -265687, -0.00178261, 0.000152925
0.76, -0.22, -1.19313e+07, -3.17799e+06, -257121, -0.00178383, 0.000156467
0.76, -0.2, -1.19157e+07, -3.19538e+06, -245998, -0.00178499, 0.000159968
0.76, -0.18, -1.1902e+07, -3.21154e+06, -233419, -0.00178608, 0.000163426
0.76, -0.16, -1.18871e+07, -3.22771e+06, -217718, -0.00178707, 0.000166845
0.76, -0.14, -1.18766e+07, -3.2421e+06, -200228, -0.00178797, 0.000170225
0.76, -0.12, -1.18615e+07, -3.25544e+06, -180096, -0.00178877, 0.00017357
0.76, -0.1, -1.18527e+07, -3.26609e+06, -159323, -0.00178946, 0.000176883
0.76, -0.08, -1.1842e+07, -3.27733e+06, -135499, -0.00179003, 0.000180168
0.76, -0.06, -1.18366e+07, -3.28709e+06, -112646, -0.00179047, 0.000183429
0.76, -0.04, -1.18323e+07, -3.29543e+06, -86312.6, -0.00179079, 0.000186672
0.76, -0.02, -1.1829e+07, -3.29995e+06, -58806.9, -0.00179097, 0.0001899
0.76, 0, -1.18259e+07, -3.30295e+06, -34323.8, -0.00179102, 0.00019312
0.76, 0.02, -1.18297e+07, -3.30283e+06, -5776.87, -0.00179093, 0.000196337
0.76, 0.04, -1.18328e+07, -3.30188e+06, 18570.5, -0.0017907, 0.000199555
0.76, 0.06, -1.18373e+07, -3.29625e+06, 44954.4, -0.00179034, 0.000202783
0.76, 0.08, -1.18434e+07, -3.29334e+06, 68531.7, -0.00178985, 0.000206022
0.76, 0.1, -1.18539e+07, -3.28467e+06, 92498.3, -0.00178924, 0.00020928
0.76, 0.12, -1.18627e+07, -3.27564e+06, 112552, -0.0017885, 0.000212559
0.76, 0.14, -1.18783e+07, -3.26567e+06, 132495, -0.00178765, 0.000215864
0.76, 0.16, -1.18894e+07, -3.25571e+06, 149694, -0.00178669, 0.000219198
0.76, 0.18, -1.19044e+07, -3.24254e+06, 165179, -0.00178563, 0.000222565
0.76, 0.2, -1.19168e+07, -3.22965e+06, 177821, -0.00178448, 0.000225965
0.76, 0.22, -1.19324e+07, -3.21524e+06, 188203, -0.00178325, 0.0002294
0.76, 0.24, -1.19454e+07, -3.20222e+06, 197115, -0.00178194, 0.000232872
0.76, 0.26, -1.19605e+07, -3.18802e+06, 203247, -0.00178057, 0.000236381
0.76, 0.28, -1.1973e+07, -3.17391e+06, 207100, -0.00177915, 0.000239926
0.76, 0.3, -1.19866e+07, -3.1599e+06, 209146, -0.00177768, 0.000243507
0.76, 0.32, -1.19982e+07, -3.14629e+06, 209771, -0.00177617, 0.000247123
0.76, 0.34, -1.20092e+07, -3.13283e+06, 208320, -0.00177463, 0.000250773
0.76, 0.36, -1.20192e+07, -3.12023e+06, 205471, -0.00177306, 0.000254454
0.76, 0.38, -1.20294e+07, -3.10863e+06, 200894, -0.00177148, 0.000258165
0.76, 0.4, -1.20389e+07, -3.09753e+06, 195074, -0.0017699, 0.000261904
0.76, 0.42, -1.20455e+07, -3.08651e+06, 188626, -0.0017683, 0.000265669
0.76, 0.44, -1.20522e+07, -3.07785e+06, 179964, -0.00176672, 0.000269457
0.76, 0.46, -1.20569e+07, -3.06949e+06, 171356, -0.00176513, 0.000273267
0.76, 0.48, -1.20612e+07, -3.06094e+06, 162885, -0.00176356, 0.000277095
0.76, 0.5, -1.20636e+07, -3.05337e+06, 153848, -0.001762, 0.000280941
0.76, 0.52, -1.20658e+07, -3.04621e+06, 144189, -0.00176046, 0.000284801
0.76, 0.54, -1.20672e+07, -3.04055e+06, 134134, -0.00175894, 0.000288674
0.76, 0.56, -1.20685e+07, -3.03475e+06, 124371, -0.00175744, 0.000292559
0.76, 0.58, -1.20686e+07, -3.03102e+06, 114195, -0.00175597, 0.000296453
0.76, 0.6, -1.20682e+07, -3.02579e+06, 104717, -0.00175452, 0.000300354
0.76, 0.62, -1.20658e+07, -3.0225e+06, 95294, -0.00175309, 0.000304263
0.76, 0.64, -1.20633e+07, -3.0189e+06, 86139, -0.00175168, 0.000308175
0.76, 0.66, -1.20609e+07, -3.01565e+06, 77893.5, -0.00175031, 0.000312092
0.76, 0.68, -1.20583e+07, -3.01341e+06, 69878.4, -0.00174895, 0.000316012
0.76, 0.7, -1.20554e+07, -3.0115e+06, 62188.9, -0.00174762, 0.000319934
0.76, 0.72, -1.20521e+07, -3.01011e+06, 54807.7, -0.00174632, 0.000323857
0.76, 0.74, -1.20488e+07, -3.00872e+06, 47426.5, -0.00174503, 0.00032778
0.76, 0.76, -1.20458e+07, -3.00665e+06, 41272.1, -0.00174377, 0.000331703
0.76, 0.78, -1.20422e+07, -3.00596e+06, 35832.6, -0.00174253, 0.000335626
0.76, 0.8, -1.20385e+07, -3.00524e+06, 30110.2, -0.00174131, 0.000339548
0.76, 0.82, -1.20343e+07, -3.00481e+06, 25025.3, -0.0017401, 0.000343468
0.76, 0.84, -1.2031e+07, -3.0034e+06, 20684.1, -0.00173891, 0.000347387
0.76, 0.86, -1.20276e+07, -3.00223e+06, 16621, -0.00173773, 0.000351305
0.76, 0.88, -1.20238e+07, -3.00212e+06, 13726.4, -0.00173657, 0.00035522
0.76, 0.9, -1.20198e+07, -3.00206e+06, 10513.6, -0.00173542, 0.000359134
0.76, 0.92, -1.20159e+07, -3.00134e+06, 8119.45, -0.00173428, 0.000363045
0.76, 0.94, -1.20121e+07, -3.0005e+06, 5801.23, -0.00173315, 0.000366955
0.76, 0.96, -1.20079e+07, -3.00035e+06, 3841.44, -0.00173203, 0.000370862
0.76, 0.98, -1.20037e+07, -3.00018e+06, 1901.72, -0.00173091, 0.000374766
0.78, -1, -1.20425e+07, -2.85352e+06, -114.018, -0.00176721, -9.32797e-26
